"","scientificName","year","indicator","lon","lat"
"12739","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12740","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12741","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12742","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12743","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12744","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12745","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12746","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12747","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12748","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12749","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12750","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12751","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12752","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12753","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12754","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12755","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12757","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12758","Platyrrhinus infuscus",1985,TRUE,-71.366699,-12.5
"12773","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12774","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12775","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12776","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12777","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12778","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12779","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12780","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12781","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12782","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12783","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12784","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12787","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12788","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12789","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12790","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12791","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12792","Platyrrhinus infuscus",1985,TRUE,-71.25,-12.9333
"12795","Platyrrhinus infuscus",1984,TRUE,-71.387626,-12.849127
"12796","Platyrrhinus infuscus",1984,TRUE,-71.269,-12.6683
"12797","Platyrrhinus infuscus",1984,TRUE,-71.387626,-12.849127
"12798","Platyrrhinus infuscus",1984,TRUE,-71.269,-12.6683
"12799","Platyrrhinus infuscus",1984,TRUE,-71.269,-12.6683
"12800","Platyrrhinus infuscus",1984,TRUE,-71.269,-12.6683
"12801","Platyrrhinus infuscus",1984,TRUE,-71.387626,-12.849127
"12802","Platyrrhinus infuscus",1984,TRUE,-71.25,-12.68333
"12803","Platyrrhinus infuscus",1984,TRUE,-71.25,-12.68333
"12804","Platyrrhinus infuscus",1984,TRUE,-71.25,-12.68333
"12805","Platyrrhinus infuscus",1984,TRUE,-71.2,-12.9
"12806","Platyrrhinus infuscus",1984,TRUE,-71.25,-12.68333
"12807","Platyrrhinus infuscus",1984,TRUE,-71.2,-12.9
"12808","Platyrrhinus infuscus",1984,TRUE,-69.07289,-12.6
"12817","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12818","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12819","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12820","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12821","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12822","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12823","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12824","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12825","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12826","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12827","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12828","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12829","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12830","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12831","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12832","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12833","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12834","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12861","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12862","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12863","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12864","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12865","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12883","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12884","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"12893","Platyrrhinus infuscus",1983,TRUE,-71.25,-12.933333
"14084","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14085","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14086","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14087","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14088","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14089","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14090","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14091","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14092","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14093","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14094","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14095","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14096","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14097","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14098","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14099","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14100","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14101","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14102","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14103","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14104","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14105","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14106","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14107","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14108","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14109","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14110","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14111","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14112","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14113","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14114","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14115","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14116","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14117","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14118","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14119","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14120","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14121","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14122","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14123","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14124","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14125","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14126","Platyrrhinus umbratus",1985,TRUE,-71.366699,-12.5
"14128","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14129","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14130","Platyrrhinus umbratus",1985,TRUE,-71.25,-12.9333
"14592","Tonatia bidens",1992,TRUE,-69.295,-12.838
"14593","Tonatia bidens",1992,TRUE,-69.607,-13.142
"14622","Tonatia bidens",1985,TRUE,-71.25,-12.9333
"14623","Tonatia bidens",1985,TRUE,-71.366699,-12.5
"14631","Tonatia bidens",1985,TRUE,-71.25,-12.9333
"14632","Tonatia bidens",1985,TRUE,-71.25,-12.9333
"14633","Tonatia bidens",1985,TRUE,-71.25,-12.9333
"14647","Tonatia bidens",1980,TRUE,-71.227776,-12.666667
"17317","Eptesicus chiriquinus",2016,TRUE,-69.367272,-12.854692
"17411","Eptesicus chiriquinus",2001,TRUE,-71.385417,-12.77165
"17532","Eptesicus chiriquinus",2016,TRUE,-69.367272,-12.854692
"17626","Eptesicus chiriquinus",2001,TRUE,-71.385417,-12.77165
"18762","Micronycteris microtis",2016,TRUE,-69.363167,-12.89025
"19053","Micronycteris microtis",1990,TRUE,-69.05449,-12.6
"19191","Thyroptera lavali",2001,TRUE,-71.385467,-12.771717
"19220","Thyroptera discifera",2014,TRUE,-70.10032,-12.56921
"20147","Platyrrhinus brachycephalus",2014,TRUE,-70.10032,-12.56921
"20220","Platyrrhinus brachycephalus",2001,TRUE,-71.385417,-12.77165
"20221","Platyrrhinus brachycephalus",2001,TRUE,-71.385417,-12.77165
"20222","Platyrrhinus brachycephalus",2001,TRUE,-71.385417,-12.77165
"20223","Platyrrhinus brachycephalus",2001,TRUE,-71.385417,-12.77165
"20224","Platyrrhinus brachycephalus",2001,TRUE,-71.385417,-12.77165
"20225","Platyrrhinus brachycephalus",2001,TRUE,-71.385417,-12.77165
"20226","Platyrrhinus brachycephalus",2001,TRUE,-71.385417,-12.77165
"20227","Platyrrhinus brachycephalus",2001,TRUE,-71.385417,-12.77165
"20228","Platyrrhinus brachycephalus",2001,TRUE,-71.385417,-12.77165
"20229","Platyrrhinus brachycephalus",2001,TRUE,-71.385417,-12.77165
"20230","Platyrrhinus brachycephalus",2001,TRUE,-71.385417,-12.77165
"20231","Platyrrhinus brachycephalus",2001,TRUE,-71.385417,-12.77165
"20232","Platyrrhinus brachycephalus",2001,TRUE,-71.385417,-12.77165
"20233","Platyrrhinus brachycephalus",2001,TRUE,-71.385467,-12.771717
"20234","Platyrrhinus brachycephalus",2001,TRUE,-71.385467,-12.771717
"20235","Platyrrhinus brachycephalus",2001,TRUE,-71.385467,-12.771717
"20247","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20248","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20249","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20250","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20251","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20252","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20253","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20254","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20255","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20256","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20257","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20258","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20259","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20260","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20261","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20262","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20263","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20264","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20265","Platyrrhinus brachycephalus",1999,TRUE,-71.269,-12.66833
"20330","Platyrrhinus brachycephalus",1990,TRUE,-69.05449,-12.6
"20331","Platyrrhinus brachycephalus",1990,TRUE,-69.05449,-12.6
"20332","Platyrrhinus brachycephalus",1990,TRUE,-69.05449,-12.6
"20333","Platyrrhinus brachycephalus",1990,TRUE,-69.05449,-12.6
"20334","Platyrrhinus brachycephalus",1990,TRUE,-69.05449,-12.6
"20335","Platyrrhinus brachycephalus",1989,TRUE,-69.05449,-12.6
"20358","Platyrrhinus brachycephalus",1985,TRUE,-71.25,-12.9333
"20359","Platyrrhinus brachycephalus",1985,TRUE,-71.25,-12.9333
"20360","Platyrrhinus brachycephalus",1985,TRUE,-71.366699,-12.5
"20361","Platyrrhinus brachycephalus",1985,TRUE,-71.366699,-12.5
"20362","Platyrrhinus brachycephalus",1985,TRUE,-71.366699,-12.5
"20363","Platyrrhinus brachycephalus",1985,TRUE,-71.366699,-12.5
"20364","Platyrrhinus brachycephalus",1985,TRUE,-71.366699,-12.5
"20365","Platyrrhinus brachycephalus",1985,TRUE,-71.366699,-12.5
"20366","Platyrrhinus brachycephalus",1985,TRUE,-71.25,-12.9333
"20367","Platyrrhinus brachycephalus",1985,TRUE,-71.25,-12.9333
"20368","Platyrrhinus brachycephalus",1985,TRUE,-71.366699,-12.5
"20369","Platyrrhinus brachycephalus",1985,TRUE,-71.366699,-12.5
"20374","Platyrrhinus brachycephalus",1984,TRUE,-71.387626,-12.849127
"20375","Platyrrhinus brachycephalus",1984,TRUE,-71.387626,-12.849127
"20376","Platyrrhinus brachycephalus",1984,TRUE,-71.387626,-12.849127
"20377","Platyrrhinus brachycephalus",1984,TRUE,-71.387626,-12.849127
"20378","Platyrrhinus brachycephalus",1984,TRUE,-71.387626,-12.849127
"20379","Platyrrhinus brachycephalus",1984,TRUE,-71.387626,-12.849127
"20380","Platyrrhinus brachycephalus",1984,TRUE,-71.387626,-12.849127
"20381","Platyrrhinus brachycephalus",1984,TRUE,-71.387626,-12.849127
"20382","Platyrrhinus brachycephalus",1984,TRUE,-71.387626,-12.849127
"20383","Platyrrhinus brachycephalus",1984,TRUE,-71.269,-12.6683
"20384","Platyrrhinus brachycephalus",1984,TRUE,-71.387626,-12.849127
"20385","Platyrrhinus brachycephalus",1984,TRUE,-71.387626,-12.849127
"20387","Platyrrhinus brachycephalus",1984,TRUE,-71.2,-12.9
"20389","Platyrrhinus brachycephalus",1984,TRUE,-71.2,-12.9
"20390","Platyrrhinus brachycephalus",1984,TRUE,-71.2,-12.9
"20391","Platyrrhinus brachycephalus",1983,TRUE,-69.07289,-12.6
"20392","Platyrrhinus brachycephalus",1983,TRUE,-69.07289,-12.6
"20393","Platyrrhinus brachycephalus",1983,TRUE,-69.07289,-12.6
"20400","Platyrrhinus brachycephalus",1983,TRUE,-71.25,-12.933333
"20401","Platyrrhinus brachycephalus",1983,TRUE,-71.25,-12.933333
"20416","Platyrrhinus brachycephalus",1983,TRUE,-71.25,-12.933333
"20430","Platyrrhinus brachycephalus",1982,TRUE,-69.83473,-13.0414
"20467","Platyrrhinus brachycephalus",1979,TRUE,-69.283,-12.85
"20495","Platyrrhinus brachycephalus",1974,TRUE,-70.396,-13.169
"20496","Platyrrhinus brachycephalus",1974,TRUE,-70.396,-13.169
"20497","Platyrrhinus brachycephalus",1974,TRUE,-70.396,-13.169
"20498","Platyrrhinus brachycephalus",1974,TRUE,-70.396,-13.169
"20499","Platyrrhinus brachycephalus",1974,TRUE,-70.396,-13.169
"21003","Platyrrhinus lineatus",1984,TRUE,-70.15438,-13.00675
"21004","Platyrrhinus lineatus",1984,TRUE,-71.269,-12.6683
"21413","Mesophylla macconnelli",2021,TRUE,-69.114492,-12.225999
"21428","Mesophylla macconnelli",2020,TRUE,-69.297348,-12.818473
"21429","Mesophylla macconnelli",2020,TRUE,-69.299438,-12.823805
"21430","Mesophylla macconnelli",2020,TRUE,-69.285164,-12.832845
"21431","Mesophylla macconnelli",2020,TRUE,-69.287315,-12.829555
"21432","Mesophylla macconnelli",2020,TRUE,-69.287027,-12.82949
"21433","Mesophylla macconnelli",2020,TRUE,-69.298759,-12.82296
