system:index,PER_2000_population,PER_2001_population,PER_2002_population,PER_2003_population,PER_2004_population,PER_2005_population,PER_2006_population,PER_2007_population,PER_2008_population,PER_2009_population,PER_2010_population,PER_2011_population,PER_2012_population,PER_2013_population,PER_2014_population,PER_2015_population,PER_2016_population,PER_2017_population,PER_2018_population,PER_2019_population,PER_2020_population,presence,row_code,scientificName,year,.geo
000000000000000000ad,0.00906043694372855,0.009558189583613591,0.0087529018448264,0.009718359407840991,0.006860531371671195,0.008605944803532432,0.0075567295975690965,0.008193895772245585,0.0074980589579425605,0.007708959743453592,0.0073761505129582745,0.007776884323752978,0.009936215637215213,0.008001610340879244,0.007999236582248818,0.010156410132699153,0.007253557173352615,0.008645758288455945,0.007869807718431248,0.009451811950580747,0.008066741645555285,0,174,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1,0.14714601115853176,0.19402623486285114,0.17104918366553737,0.173428399773205,0.16948575605364408,0.23562897654140694,0.18456474688707614,0.9743937291351018,0.25298791971861145,0.12508034229862924,0.9579144865858789,0.3614307315910563,0.45067342496385754,0.503492579273149,0.6320258360283048,0.4385219356592963,0.7247898980682972,0.7287610292434692,0.8011597948915818,0.8277278853397741,0.9629299453660554,0,178,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,0.2546132206916809,0.29587707729900586,0.42742979620017263,0.2582929758464589,0.17727469743466845,0.20578760148263445,0.22992487421222763,0.22267433264676262,0.6138440169540107,0.1776921890529932,0.9245161767099418,0.6886522961597816,0.39882150818319884,0.3092152465792264,0.31691257474469203,0.4502127834394866,0.6142367110532874,0.6034597677343032,0.6772630663479077,0.6670813427251927,0.7926644996100781,0,183,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ba,0.008411310978379903,0.009162697663494184,0.008765432662239262,0.009301212769659126,0.00704725807277011,0.00929747413040376,0.007970752008259297,0.00840397417983588,0.007808492371045491,0.008330646223005125,0.007692533941464681,0.007817754545705576,0.010333859621017587,0.008145479786702815,0.00812918777194093,0.0100409706506659,0.010436135468383631,0.010808718584331812,0.010441488750717218,0.012041685039944508,0.010635430073621227,0,187,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c1,0.008673998435922696,0.009236164540782863,0.00918974871290665,0.009586385436648246,0.007433907470355431,0.009290471391788884,0.007987128125101911,0.008266862343047179,0.008047155334669001,0.008156945463269947,0.00754818484808008,0.007680397248808659,0.010174555652866176,0.008535614467280753,0.007886563639576528,0.009714348157685177,0.010262530052340495,0.010594201478741915,0.01074100029746107,0.0121253544756887,0.010488052998541615,0,194,Poecilotriccus latirostris,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042,0.0013142638652603707,0.001530016685251658,0.0015129165783268855,0.0015886135029551736,0.00442281404473618,0.003364680822500411,0.0036316025125629763,0.004211028763914809,0.0031644400464845637,0.004248542411654603,0.0031990681208816226,0.004489593958372578,0.005448196428444456,0.008323252095165205,0.00849190780564266,0.013158347910525753,0.006101197075537022,0.0071665431427605005,0.007220687662415644,0.006632514349093625,0.008556344842209535,0,67,Todirostrum chrysocrotaphum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,2.4371398766935966E-4,2.0585798518047395E-4,2.1308183735099567E-4,2.2944749285028698E-4,2.2303924933486782E-4,2.169746199084044E-4,2.2146529746333173E-4,2.1595848352173527E-4,2.3767801587168565E-4,2.6980085017652635E-4,2.123131871556717E-4,3.0085135333459166E-4,5.237508912150766E-4,3.6812875255504075E-4,5.061246187645285E-4,4.169453099808272E-4,5.151615377661644E-4,4.997793636421727E-4,5.069715349807167E-4,5.102454867287008E-4,5.996040547924007E-4,0,100,Todirostrum chrysocrotaphum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,0.0031913394756688204,0.0033494336265778423,0.003247606521472335,0.003190059501531662,0.005743107937422454,0.004195320293964709,0.0038740582828063006,0.0033920310318981315,0.004221977427711382,0.004063823123407715,0.0037429281601718827,0.003149278425410682,0.002714582107157684,0.003221379989283342,0.002772936791948536,0.0034790710774341635,0.004718201202066506,0.005020188344825132,0.005558636004799137,0.006372770625075288,0.006294830382673764,0,123,Todirostrum chrysocrotaphum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,0.003008662321257825,0.003342451543236772,0.003492282666996414,0.003221667550650297,0.006410544066160333,0.004614110720143014,0.004056183468806101,0.00394818012821762,0.004519499482258278,0.004952040064495568,0.004502844271779645,0.004223498822573353,0.003292342416905597,0.004413650908014354,0.003892320178120452,0.004463496046396447,0.0030995044720304363,0.003096115424790803,0.003575932703839213,0.0039102413682449684,0.0036647033448531934,0,125,Todirostrum chrysocrotaphum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,2.4536697806872644E-4,2.0748110106854023E-4,2.1763923127140263E-4,2.3583512480471137E-4,2.2987769848174032E-4,2.2459062502272058E-4,2.300778362219788E-4,2.196689633374084E-4,2.5229646468206366E-4,2.7872461930611263E-4,2.2085565256466176E-4,3.1852988599269995E-4,5.505842316493976E-4,3.7922713570022845E-4,5.592363290762638E-4,4.314701238364054E-4,5.45807022318317E-4,5.193212983773691E-4,5.317401777788558E-4,5.35250339638807E-4,6.304204507329153E-4,0,148,Todirostrum chrysocrotaphum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3,0.02403929755091667,0.024675430678853805,0.028370128498942243,0.02632321157291824,0.02776932054582764,0.015321475669157272,0.01526670380696362,0.016315683956239738,0.016416481297974492,0.018870412719015985,0.015318609722981266,0.016629170757882734,0.010281938146434577,0.019187701931771113,0.016069504793952492,0.015797520005235485,0.012318699200655899,0.012330917743783372,0.014088449729423897,0.014633805239025284,0.01333547314884616,0,164,Todirostrum chrysocrotaphum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0,0.02569646454763179,0.027400921036799746,0.033132188847544146,0.029200810456977172,0.03249865311617945,0.016745273710465896,0.018147708292977485,0.019219011543136016,0.018375552555217466,0.021025473843602576,0.017289872894830565,0.01848344531129388,0.010822021760338663,0.021447722095192644,0.017907619615103683,0.016451001138079402,0.014672771596587171,0.01548656624394889,0.016742073525400726,0.01775943217616455,0.018090731099101847,0,177,Todirostrum chrysocrotaphum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,0.001107483391887417,0.0011233371198542562,0.0010749161535618353,0.0011511342125196083,8.625465038908172E-4,9.29636633087534E-4,0.0010933880753559518,0.0010388316458785068,0.0010065872381970872,0.00113712786514239,9.458507883691175E-4,0.00103334456262197,0.001456267451045706,0.0012547571472275784,0.0012338095047858123,0.0012257060583900003,0.0013956413015394527,0.0015077407029000863,0.0014705527245121844,0.0014107376693145318,0.0015713126864284276,0,184,Todirostrum chrysocrotaphum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,185,Todirostrum chrysocrotaphum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc,0.0030860638528989225,0.003704954872784369,0.0034987171317505486,0.00351014663465321,0.002765190693568073,0.003396056454592184,0.0036371334008507288,0.0034934736770011634,0.0033478491117849072,0.0036291358225485856,0.0030984922239155163,0.0041635261355515785,0.005406434216773978,0.005108015553331843,0.004630858438345147,0.005093424739863943,0.00634310347776787,0.007092062309019121,0.007116550185224589,0.00724523591571579,0.008353130943050572,0,189,Todirostrum chrysocrotaphum,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,0.1696976848677093,0.201707297446681,0.17051302656239153,0.17170487478667615,0.1572916393186532,0.157178375417111,0.15038833343515212,0.1566103518009186,0.3102619331257016,0.13532420671453665,0.13619700658555123,0.5156658857476477,0.31396288334154615,0.2644848070892633,0.44065577376122567,0.46387474630393233,0.5149351508009667,0.44873415196643157,0.5589213032348483,0.5338573205704782,0.6799337578754799,0,71,Todirostrum chrysocrotaphum,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,0.14381279045460274,0.20416616300741833,0.1753920624069139,0.16892921947965434,0.17363478558904988,0.12193377856530395,0.10527127417279225,0.3262001493397881,0.0885386362671852,0.10110839678376331,0.1021120934217584,0.21427579744189396,0.19470013233960842,0.2079520126768187,0.14281695438366313,0.18449846406777698,0.13126697540283205,0.14446047421763927,0.15862237659155157,0.17125484434997335,0.16771020451012777,0,79,Todirostrum chrysocrotaphum,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,0.008781842299390073,0.010966888307502459,0.01079561054414394,0.011846852434032102,0.009578819503532905,0.009274216160616454,0.009564412206265274,0.008534673455299114,0.0065321493510376,0.0067138811518602515,0.006351752875044065,0.007656134142741269,0.008025534772405437,0.013524983735645518,0.010148845664134213,0.013485630630862479,0.011991633938661978,0.011504452025481298,0.012510657942324293,0.015309955040905989,0.014125403882387809,0,84,Todirostrum chrysocrotaphum,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,0.14381279045460274,0.20416616300741833,0.1753920624069139,0.16892921947965434,0.17363478558904988,0.12193377856530395,0.10527127417279225,0.3262001493397881,0.0885386362671852,0.10110839678376331,0.1021120934217584,0.21427579744189396,0.19470013233960842,0.2079520126768187,0.14281695438366313,0.18449846406777698,0.13126697540283205,0.14446047421763927,0.15862237659155157,0.17125484434997335,0.16771020451012777,0,144,Todirostrum chrysocrotaphum,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,0.0037131574561855957,0.0038397293528724535,0.003786073341125659,0.004401823268363288,0.005420347560635384,0.0053044397730891615,0.005627737371433599,0.00500770399858262,0.004059728846757435,0.0037425985906784443,0.003555082626567752,0.0041979005651585025,0.004407912839715387,0.00477973673967462,0.005443003357333297,0.005666857470265206,0.005327383947430872,0.0060199291573143476,0.005476048831627065,0.005578527130259603,0.006516712843714392,1,25,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,0.008440340923912385,0.013980360792986318,0.016044891687730947,0.016776513549334862,0.015010094931166547,0.019779661633804735,0.01852112534437694,0.01830461223189737,0.020268816135677638,0.021069634282121472,0.02475721315279895,0.022321632226892547,0.040009501853994295,0.02621265053018635,0.01559247174756784,0.014705610545534714,0.03416608744392208,0.0379766807690555,0.04277125469901982,0.045426008382848666,0.04624430180764666,1,31,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,3.1230086004178904E-4,3.771288272486452E-4,4.0772768723614075E-4,4.36687370643531E-4,4.256441687032873E-4,5.069409125009734E-4,6.253690833189325E-4,6.989636905856577E-4,7.074937904618827E-4,6.864716344531261E-4,6.90716915471735E-4,9.220882113475134E-4,8.956391154331904E-4,9.564078097943875E-4,8.468500448062141E-4,9.839626015437876E-4,0.001250347369989636,0.001509581007720793,0.0015532715492607917,0.0018654408864676954,0.0017519258136185364,1,37,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,0.07343075985417648,0.09321413344027951,0.08324534133368848,0.08244000363583659,0.06496285924724504,0.07394429012840868,0.06880447116552615,0.06562600968515171,0.05364710688591003,0.05432352447042279,0.055120448139952684,0.06517264524511264,0.06185646052746212,0.07400233076483596,0.08645153077794059,0.09946124384216236,0.09289673268795014,0.10093946120902604,0.10432969284992592,0.11207744996337331,0.10469031447873396,1,51,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,0.002302074236064857,0.002819620554024975,0.003155208064937124,0.0032501819178315937,0.004391959357057132,0.00401279998888426,0.004348678065135198,0.0037858592684143315,0.004065783637776679,0.004457596662070821,0.0038230602611221518,0.0034680211971349576,0.004738504956385085,0.005722125637911114,0.0048946883438118535,0.005495439038849344,0.004976552885537054,0.004768959412752997,0.004820409689244687,0.005126321091152289,0.00493060267877345,1,52,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,0.0894506457973929,0.1365195043531119,0.11118252937700235,0.10884098112583163,0.12084619721361235,0.07616859206966325,0.07035318540007461,0.07507359855899624,0.058676024526357645,0.06052461165715667,0.05762977500756582,0.06875385107362972,0.06697208121711133,0.09715067425779268,0.09149931274792727,0.11497068922309314,0.115549008343734,0.11957674917637133,0.13527540313262565,0.1489878208029504,0.12969728860200622,1,53,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,0.005390067603073868,0.005920871235795465,0.00767170853328471,0.006749426768910067,0.004424610805204687,0.0036883586141116483,0.004955096436920119,0.004006747448561238,0.004312184931454706,0.004643824397056711,0.004478619846643186,0.004423154337222085,0.003808375137547652,0.004962957243197689,0.003826945295155633,0.00502297271262197,0.006996872502506948,0.006543529356884605,0.006417817872601981,0.007751364264564187,0.007549103042658638,1,54,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,0.012891811483046587,0.01960213513789224,0.020033065499920472,0.018042578248708856,0.013013660674001655,0.013498958711530649,0.014295710455261025,0.014129153967780226,0.013257113051619016,0.013878674838034545,0.014744507565217859,0.0168551255017519,0.018220697511352742,0.028467960414641044,0.019837394743865613,0.02617651002810282,0.022159092676113632,0.022681165369702324,0.02250061958443885,0.029579265605585246,0.026177088770211913,1,55,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037,0.0021626443090830365,0.00289994652346507,0.002921782517988308,0.003183996334087615,0.004003985882645436,0.003608106306808836,0.0042340220317390615,0.003698736735090029,0.00357254512023692,0.0040896844958849985,0.0036188840646954146,0.0034282384705090637,0.004690572392998957,0.0055429085577819864,0.004916825286094464,0.005214699567752142,0.0049682802009378,0.0046547458434075695,0.004778264232856386,0.004975701640268751,0.00466449639449517,1,56,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,0.04780475184613583,0.06690311306247525,0.07430485031184028,0.06966521628931457,0.056427436307364826,0.03849158279743849,0.04084444767704197,0.037817991159710226,0.038444069144772545,0.034834829133515266,0.03846293906955158,0.044975471905633516,0.027774218645165945,0.041188498425717444,0.05525527177926371,0.034803987235999576,0.031562776965837855,0.03243795789632143,0.035267744739266,0.043737223291513964,0.03643111295852006,1,57,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,0.006422033821981328,0.011271478648425318,0.013086848348086957,0.012995302103752014,0.010631071115095241,0.015017199278900436,0.015045192067091373,0.01613570936024189,0.019292656208078067,0.019553967032070255,0.0202769603141967,0.02346141474211917,0.012786075801533812,0.019821648628396145,0.016804089543281817,0.021350187910538096,0.01674880321849795,0.01916727097887619,0.02115285387810539,0.02519895692228102,0.02166804618695203,1,58,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,0.007578762425292356,0.012842230115304974,0.014472155503052123,0.015145815653251666,0.013147877383173679,0.0149085987249718,0.014920233401889894,0.015471486078903956,0.015946434748669466,0.017359401431738163,0.020072790980339053,0.01843127569585454,0.02946571070408704,0.01537689461792801,0.014808683283627033,0.015168973818129185,0.015839213096335823,0.01669094115495682,0.018937949251894858,0.02397598686317603,0.020043147326100106,1,59,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,8.606632057504325E-4,7.349271149210193E-4,9.16087500951892E-4,9.018775920255803E-4,6.99472365736523E-4,7.322582051011862E-4,9.071630562710411E-4,8.561464350707098E-4,8.704542474565554E-4,9.977786452509464E-4,8.10147857969152E-4,0.0010065075092236784,0.00136043083963587,0.0012229695856826855,0.001228745656051472,0.0011903994917577387,0.001484220459436377,0.001525989365672656,0.0014616816542020032,0.0014099913443822196,0.0015605264772460155,1,60,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,7.406753193422714E-4,6.64299367424831E-4,7.892349944906491E-4,8.086855899926055E-4,6.302349620918724E-4,6.230695084120858E-4,7.758071933708647E-4,7.325907151086949E-4,7.340607235628161E-4,8.243301449635742E-4,7.072383601802821E-4,8.196042741046231E-4,0.0011824689686809684,0.0010891837588347057,0.0011179072878268713,0.0010195056337169279,0.0012119479952197448,0.0013013291903132317,0.0012675353129595226,0.0011996391946084652,0.0013169044911788374,1,61,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,0.009859716300578678,0.01435404819819857,0.01475310802971031,0.014330693498692091,0.01276853922024077,0.014539864367129755,0.012544528285370152,0.012562542036175727,0.012495186285791443,0.013133177369394722,0.013328348260884191,0.01419266278252882,0.01430302198391919,0.020296918213659643,0.015801655314862727,0.02104227221479603,0.01944804992161545,0.022427617057281385,0.021812043901459844,0.02680114146102877,0.02209252857548349,1,62,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,0.003675041155999198,0.003829627408299084,0.0037121481517804608,0.00437038901316769,0.005259868400354011,0.005095698531059658,0.005581715111346806,0.004925726832566308,0.003972940853632549,0.003579876254148343,0.0034610329488036677,0.004031865526100293,0.004393665629493839,0.004805756243420582,0.005818989272138067,0.005366876584422939,0.005087571123651429,0.0057315398372855845,0.005394129619440613,0.0054585490101838816,0.0060763875771240854,1,63,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,0.01232798436620072,0.008742613593737285,0.009029569491451863,0.008974482002211553,0.008357386287374823,0.007973817443730784,0.006750947036141274,0.006218183036966652,0.005933764370560063,0.006759145916165675,0.004923919931638475,0.0060700664588925896,0.0054271675463692815,0.005813670470653212,0.005623706742463743,0.006599873066971115,0.005806148590921772,0.006186574903846372,0.006007434760092521,0.005498520025581707,0.00618934406917177,1,64,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,0.0073747537920580185,0.012963752711520476,0.014800408814905904,0.01538568370263366,0.013777202594221808,0.014885800576531421,0.014260515245590723,0.014824311084607068,0.01609700326168654,0.01747529313114344,0.019442791886189404,0.0173568471608793,0.030653527152596734,0.01822881534987805,0.01496451077069722,0.01352342300701375,0.014179822784282413,0.015277268383286746,0.016124186500468676,0.021237056527067633,0.017541632874339234,1,65,Corythopis torquatus,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,0.0182533512366753,0.013964952908310235,0.015052561732191666,0.016574220505415224,0.01733739280379286,0.01638546014825503,0.017196082601360248,0.01574114485479453,0.015286575082470388,0.01626229969163736,0.017237297065702144,0.01730264133098079,0.07654115325387786,0.014899000412254941,0.014463390512209313,0.01597656397258534,0.011408691853284835,0.012290186347330317,0.012077246536957284,0.012540986834495676,0.01294163017004144,1,4,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,0.0068811815432911995,0.00681145930407094,0.007282844733665972,0.007954433001577853,0.006390971369018741,0.00748130443195502,0.007018176972062564,0.006795251290953042,0.006900037390490372,0.006250017096160673,0.00731807768016177,0.007626811245127636,0.01102980105754207,0.025730990479682005,0.012009645866997102,0.014599198906445036,0.1142834217524996,0.09877661042938046,0.1130586001218534,0.11236853064859614,0.14095979017369886,1,5,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,0.018194089965054804,0.025707352716548768,0.024605095620248835,0.025325039138688762,0.05835712741987378,0.033726436060433296,0.030738117166009604,0.029954061284661295,0.03368255671332865,0.030933850623813333,0.029631661309623254,0.031350407398798893,0.03493606626403098,0.04498580340661255,0.042008833382643905,0.03699714282856269,0.02703842162063309,0.03097490268010719,0.03550938423357758,0.039002239616478196,0.0424107794083801,1,20,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,0.03905561599953502,0.04676343182138368,0.0499980733821205,0.04050394191461451,0.11801319773875031,0.04678907201570622,0.054324160720787794,0.051478625804770216,0.04816688968270432,0.046812643286059885,0.04577189520293591,0.04807371799560154,0.052831743511499135,0.0820701426150752,0.057613444839622455,0.04942481303039719,0.03664576554415272,0.04202749856254633,0.0502688324042395,0.054002388347597685,0.05771418548389977,1,24,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,0.0658055791229594,0.09669790849381803,0.08846616400223152,0.08299887013785978,0.09495446074242686,0.064230496041915,0.05807824016493909,0.0617362131236815,0.05262133663191515,0.06101494691535538,0.05182591685477425,0.06094839894304088,0.04472706100227786,0.0729966124775363,0.05994165970706472,0.07182002999618942,0.08624894829357373,0.08471880119805242,0.1142749887178926,0.10922688605154261,0.10018959539193734,1,32,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020,0.0022354281361342643,0.002950657934279127,0.0031393721909718773,0.0033702512289963513,0.004124082146468116,0.0037044059667809335,0.004313698188200886,0.0037821209469043157,0.0037485276595415435,0.004182267952345166,0.003684061517318089,0.003475164182885897,0.0047560396366844,0.005543237484480236,0.004932175777560356,0.0052056535822795885,0.0048541693327327565,0.0046956328547322285,0.004856232371108205,0.005018949707714366,0.004736578186937407,1,33,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,0.011290233359471255,0.015808778431485683,0.016318541473033382,0.0156511694083319,0.013538655890699695,0.014519533142447472,0.014840466127383944,0.015580794876258748,0.013141521000686815,0.014884847614402865,0.014546185636929438,0.017872770773429497,0.01771371348523626,0.028499870674282897,0.02072369505961736,0.027614440571735885,0.022004346103937016,0.023759065429661788,0.02292528627257721,0.030313227303764397,0.026751495160016358,1,34,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,0.002973214311379136,0.004511516353151963,0.00424638121735816,0.004909156282961953,0.005572366946395122,0.006242600265963405,0.0061916885002717085,0.005944396591946191,0.005682318869466876,0.0063887157404393545,0.005828979817748654,0.005462769064687047,0.005524169768699828,0.007319453250908969,0.006336208911356973,0.007106987585989284,0.0052134830888141605,0.005332957352420279,0.005299150379484191,0.006345978549078984,0.0055232166403941085,1,35,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,0.035325605363822454,0.03535074360814749,0.042936833495018534,0.0424324360694371,0.043683455650712924,0.01796972205241521,0.020932248059441064,0.02381142128770258,0.01846053420620806,0.022268088549083354,0.01876985598720756,0.01991972925470156,0.016739732976637636,0.025847254934556342,0.019226535862567378,0.01800187197970409,0.01760666962786048,0.01711505742780134,0.018720385636769088,0.019718949708576294,0.021597689528967817,1,36,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,0.18448632458845773,0.24164400159143934,0.18255592193089282,0.197678631660985,0.17492522766777113,0.16470249242642346,0.17514486388832917,0.17363911966482798,0.12635394603598352,0.12995762383820963,0.11885339556371466,0.15731425501552282,0.18892169314272264,0.2296575514124889,0.14261577152738386,0.229118947597111,0.17381631118409774,0.18938968017989513,0.21279052846571977,0.22919973228491988,0.17428032025402668,1,38,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,1.271714579825308,0.8173964872079736,1.8942932848836862,0.7474650742960911,1.1769842568565818,1.750904158517426,1.4607759835673313,1.4010353186551263,2.177569230397542,2.5646971337935502,1.8328912398394415,3.1037456381554698,0.7690479477246602,1.097076213126089,1.1066406221950753,1.1197410410525752,1.1067710899839216,1.0876846837062462,1.162076526997136,1.1550955753700407,1.2387434356352862,1,39,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,0.017750209518799596,0.01747030864159266,0.020893769046547366,0.018070336993710665,0.016337476992139627,0.014214809943794036,0.01529360310192786,0.015439462102949619,0.012997636881967386,0.01799822124634303,0.01614680620385151,0.01642869336201864,0.013353108446679864,0.018086544227074175,0.016544089159544775,0.015573168330478901,0.014248722276705154,0.014065621789617865,0.015226699105080437,0.014607430483196297,0.014699702655129574,1,40,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,8.644174056255496E-4,9.050127351656555E-4,0.0010503130179702067,0.001005172349658667,0.0011612458889573522,0.0015803256368848917,0.0015758807008501654,0.0015953937079757454,0.0017254640279776032,0.0017305764164227773,0.0019306521237298264,0.0020421333136219607,0.0020673610845251995,0.003366377012913718,0.0020196198841885608,0.002288353243185317,0.0023684099106592877,0.0027678725474021017,0.0028269058495175607,0.0031745499593443145,0.0033515364954284596,1,41,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,0.017086775984395952,0.018060085294293423,0.02173734075006317,0.01818028268422566,0.019948715029978286,0.016136765019858584,0.018085316291042403,0.017692140387553793,0.015490245979790594,0.01997969423731168,0.017568283520785034,0.018197672156726612,0.015347630041194897,0.01787821984320295,0.01615581555912892,0.01640639268592292,0.01783572553711779,0.016763231355477783,0.019031811534774068,0.017616768824119194,0.01827644367574477,1,42,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,0.015359128913020388,0.01958690337544563,0.019299225940131677,0.019819616394884446,0.019155590915504624,0.02306589446231431,0.021494307799958718,0.022132837772369386,0.020042596370273946,0.02188627911987258,0.01973555865241032,0.022407537691441236,0.01333506230410992,0.016165896191024313,0.019636774990780682,0.014776522965700017,0.012625888519573447,0.011674158881400148,0.013612521165872322,0.013419389929257187,0.01227997837989938,1,43,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,0.025014347729145313,0.02590356542929715,0.029918621144458358,0.027101109374095413,0.02962610863295256,0.01652790322607639,0.01664735810721622,0.017731561102703505,0.017863743131359418,0.02003806867435867,0.016619556075802035,0.017832760892662346,0.010542416839184715,0.02033652261483903,0.01727083789951661,0.016866329027449382,0.012710786435533972,0.01291607044929383,0.014914340723086806,0.01527164375738186,0.013953086963909516,1,44,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,0.02441168272612142,0.025833935947979194,0.029278375135332928,0.02640116707805325,0.03069350138744887,0.016004742733111567,0.016141877129820046,0.01742292487738179,0.017666640833896748,0.0198305700339523,0.016032526149030994,0.01750689437430279,0.010609776471905849,0.020212592403678335,0.016962421046314288,0.0157173156957416,0.014366823635703208,0.014774957525671695,0.016251030184474647,0.0172080253415248,0.017275968676104266,1,45,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,0.024702569674335276,0.029260467460342485,0.031233033640127555,0.027570222705310468,0.02950762015055208,0.021765586492769863,0.02066631606396507,0.020172285741450743,0.02048432856944262,0.020351523285110792,0.01893992949204118,0.021334746545728516,0.027027610375308524,0.03563473693588201,0.034239280472199124,0.03133012797026073,0.029280218146010943,0.031151080686672064,0.033235847380231415,0.03695712389022696,0.03692248935500781,1,46,Corythopis torquatus,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
