system:index,area,class,row_code,year,.geo
0_0000000000000000013d_0_1,0.020260966668581504,33,318,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000146_0_0,0.9693166149500234,3,327,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000147_0_0,0.22463070680434277,0,328,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000147_0_1,0.4076811273121555,3,328,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000147_0_2,0.21148240281695205,14,328,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000147_0_3,0.006751771038219975,30,328,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000147_0_4,0.12826175720454203,33,328,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000014a_0_0,0.024062499145507805,3,331,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000014a_0_1,0.9441560143253158,14,331,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000017a_0_0,0.9901061846148376,3,379,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007a_0_0,0.0017879002685546874,0,123,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007a_0_1,0.7351079488266973,3,123,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007a_0_2,0.005363700866699218,11,123,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007a_0_3,0.16554209260852315,14,123,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007a_0_4,0.05900071319580077,33,123,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000007f_0_0,0.9700806611758975,3,128,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000091_0_0,0.9635074795582473,3,146,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
