system:index,bio10_temp_warmest_qt,bio13_precip_wettest_month,cmi_min,presence,row_code,scientificName,year,.geo
00000000000000000110,2859.2033195020745,481.5776673629571,1731.0788381742739,0,273,Tapirus pinchaque,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-77.81598601060665,-0.599636085076847],[-77.80704574360902,-0.599636085076847],[-77.80704574360902,-0.5906389482234347],[-77.81598601060665,-0.5906389482234347],[-77.81598601060665,-0.599636085076847]]]}"
00000000000000000115,2992.4107883817423,321.8330341513226,265.91701244813277,0,278,Lagothrix lagothricha,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-73.55809810897941,-4.5836332985717645],[-73.54912969658582,-4.5836332985717645],[-73.54912969658582,-4.574636161727815],[-73.55809810897941,-4.574636161727815],[-73.55809810897941,-4.5836332985717645]]]}"
00000000000000000118,2996.0,504.8134024123515,-956.8719008264463,0,281,Pithecia pithecia,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-52.58400068026458,4.928164340532119],[-52.575027664389516,4.928164340532119],[-52.575027664389516,4.937161477398657],[-52.58400068026458,4.937161477398657],[-52.58400068026458,4.928164340532119]]]}"
0000000000000000011c,2992.9419087136926,416.81190623683057,-1020.5103734439834,0,285,Ateles paniscus,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-53.08199513978889,3.774465584077869],[-53.07303587598832,3.774465584077869],[-53.07303587598832,3.7834627209416576],[-53.08199513978889,3.7834627209416576],[-53.08199513978889,3.774465584077869]]]}"
00000000000000000120,2997.0,343.9311160253099,-1035.0330578512396,0,289,Lagothrix lagothricha,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-61.32395458968918,-10.08653410389815],[-61.3148745910732,-10.08653410389815],[-61.3148745910732,-10.077536967067466],[-61.32395458968918,-10.077536967067466],[-61.32395458968918,-10.08653410389815]]]}"
00000000000000000121,2991.103734439834,259.2706472309793,-666.8008298755187,0,290,Saimiri boliviensis,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-74.82803713341117,-8.941133734504403],[-74.81898749133425,-8.941133734504403],[-74.81898749133425,-8.93213659767093],[-74.82803713341117,-8.93213659767093],[-74.82803713341117,-8.941133734504403]]]}"
00000000000000000129,2985.2074688796674,288.44054631276737,-395.8132780082987,0,298,Callimico goeldii,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-73.72412206916097,-7.579935169629649],[-73.71510357115864,-7.579935169629649],[-73.71510357115864,-7.57093803279288],[-73.72412206916097,-7.57093803279288],[-73.72412206916097,-7.579935169629649]]]}"
00000000000000000137,3000.760330578513,316.4192209795487,-908.297520661157,0,312,Choloepus didactylus,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-55.671604924425615,5.841165281222979],[-55.662618409604924,5.841165281222979],[-55.662618409604924,5.850162418091702],[-55.671604924425615,5.850162418091702],[-55.671604924425615,5.841165281222979]]]}"
00000000000000000141,2994.0,508.5470960941552,-353.63070539419084,0,322,Sapajus apella,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-67.88089595302776,3.8823669113688957],[-67.87193555877545,3.8823669113688957],[-67.87193555877545,3.891364048232943],[-67.88089595302776,3.891364048232943],[-67.88089595302776,3.8823669113688957]]]}"
00000000000000000143,2803.083333333333,375.2270131429036,-476.99166666666673,0,324,Cryptotis montivaga,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-79.21869047230041,-2.7908338836339013],[-79.2097401057322,-2.7908338836339013],[-79.2097401057322,-2.781836746785686],[-79.21869047230041,-2.781836746785686],[-79.21869047230041,-2.7908338836339013]]]}"
00000000000000000148,2998.3416666666667,294.0090421040853,-416.7833333333333,0,329,Bradypus tridactylus,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-59.78008990541926,-2.4505331276399334],[-59.77114196759392,-2.4505331276399334],[-59.77114196759392,-2.44153599079091],[-59.78008990541926,-2.44153599079091],[-59.78008990541926,-2.4505331276399334]]]}"
0000000000000000014d,2977.589211618257,458.67749897177293,184.69294605809125,0,334,Tamandua tetradactyla,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-75.89038697939942,1.5168673117341163],[-75.88144404260754,1.5168673117341163],[-75.88144404260754,1.5258644485925448],[-75.89038697939942,1.5258644485925448],[-75.89038697939942,1.5168673117341163]]]}"
00000000000000000153,2984.0,361.58427346890403,289.02904564315355,0,340,Saguinus inustus,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.22148676065736,1.2761650368696786],[-70.21254474262841,1.2761650368696786],[-70.21254474262841,1.2851621737275363],[-70.22148676065736,1.2851621737275363],[-70.22148676065736,1.2761650368696786]]]}"
00000000000000000154,2822.004132231405,212.9203215039466,-463.73966942148763,0,341,Desmodus rotundus,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-73.6246057763872,-13.223935309589649],[-73.61542264933142,-13.223935309589649],[-73.61542264933142,-13.214938172766715],[-73.6246057763872,-13.214938172766715],[-73.6246057763872,-13.223935309589649]]]}"
00000000000000000156,2956.9377593361,316.88023522088145,595.6182572614109,0,343,Tamandua tetradactyla,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-77.45908379333669,-0.1431356147314069],[-77.45014398253316,-0.1431356147314069],[-77.45014398253316,-0.13413847787691285],[-77.45908379333669,-0.13413847787691285],[-77.45908379333669,-0.1431356147314069]]]}"
00000000000000000157,2987.0,353.3843027961699,352.4605809128631,0,344,Potos flavus,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-76.0563845022651,-0.45853675044299325],[-76.04744443687524,-0.45853675044299325],[-76.04744443687524,-0.4495396135892466],[-76.0563845022651,-0.4495396135892466],[-76.0563845022651,-0.45853675044299325]]]}"
0000000000000000015d,2987.0,395.26590677897127,696.8833333333332,0,350,Phyllostomus hastatus,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-76.2555857963148,-0.1431356147314069],[-76.24664598551128,-0.1431356147314069],[-76.24664598551128,-0.13413847787691285],[-76.2555857963148,-0.13413847787691285],[-76.2555857963148,-0.1431356147314069]]]}"
0000000000000000015f,2796.688796680498,328.3490040885957,503.8091286307054,0,352,Tapirus pinchaque,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-78.33888270208142,-0.8154342805578488],[-78.32994202184447,-0.8154342805578488],[-78.32994202184447,-0.8064371437049478],[-78.33888270208142,-0.8064371437049478],[-78.33888270208142,-0.8154342805578488]]]}"
00000000000000000167,2977.7012448132778,511.13050481392634,1294.6970954356848,0,360,Ateles belzebuth,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-77.45078612219997,-1.0395353222003472],[-77.44184487852598,-1.0395353222003472],[-77.44184487852598,-1.0305381853479771],[-77.45078612219997,-1.0305381853479771],[-77.45078612219997,-1.0395353222003472]]]}"
00000000000000000173,2992.618257261411,358.9142590281379,243.13692946058092,0,372,Leontocebus nigricollis,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.38749430356368,-3.7785336851719213],[-70.37853508935808,-3.7785336851719213],[-70.37853508935808,-3.769536548326054],[-70.38749430356368,-3.769536548326054],[-70.38749430356368,-3.7785336851719213]]]}"
00000000000000000174,3010.414937759336,446.62007805915295,-1391.1493775933614,0,373,Plecturocebus moloch,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-49.678992321003314,-3.8366357718981834],[-49.670032502831305,-3.8366357718981834],[-49.670032502831305,-3.827638635052454],[-49.678992321003314,-3.827638635052454],[-49.678992321003314,-3.8366357718981834]]]}"
0000000000000000017f,2994.1452282157675,371.8123029653463,-742.9004149377594,0,384,Saimiri sciureus,2019,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-53.654702526502525,4.977963581096883],[-53.6457288341073,4.977963581096883],[-53.6457288341073,4.98696071796354],[-53.654702526502525,4.98696071796354],[-53.654702526502525,4.977963581096883]]]}"
00000000000000000060,2898.6131687242796,238.487028522256,-594.5925925925927,0,97,Galea musteloides,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-66.13810086090967,-17.456933185008715],[-66.12872968288461,-17.456933185008715],[-66.12872968288461,-17.447936048196574],[-66.13810086090967,-17.447936048196574],[-66.13810086090967,-17.456933185008715]]]}"
00000000000000000074,2994.0,509.2081440652554,-355.53112033195015,0,117,Cheracebus lugens,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-67.87259310686625,3.8823669113688957],[-67.86363271261395,3.8823669113688957],[-67.86363271261395,3.891364048232943],[-67.87259310686625,3.891364048232943],[-67.87259310686625,3.8823669113688957]]]}"
00000000000000000079,2995.0578512396696,348.9786016290838,-1263.5123966942149,0,122,Tamandua tetradactyla,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-55.94554572795344,-9.638336479714237],[-55.93647806382895,-9.638336479714237],[-55.93647806382895,-9.62933934288246],[-55.94554572795344,-9.62933934288246],[-55.94554572795344,-9.638336479714237]]]}"
00000000000000000080,2976.3125000000005,541.350942993164,1630.8458333333335,0,129,Tapirus terrestris,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-77.65828605218768,-1.1225325701079385],[-77.64934456511023,-1.1225325701079385],[-77.64934456511023,-1.1135354332557659],[-77.65828605218768,-1.1135354332557659],[-77.65828605218768,-1.1225325701079385]]]}"
00000000000000000086,2962.8666666666672,553.9855697631837,1560.15,0,135,Coendou prehensilis,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-76.69548576647372,1.0437656081667372],[-76.68654448561998,1.0437656081667372],[-76.68654448561998,1.0527627450240438],[-76.69548576647372,1.0527627450240438],[-76.69548576647372,1.0437656081667372]]]}"
00000000000000000088,3000.0454545454545,322.0365391250484,-825.7975206611571,0,137,Saimiri sciureus,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-55.14040512987149,5.783063194496718],[-55.13141954332531,5.783063194496718],[-55.13141954332531,5.792060331365301],[-55.14040512987149,5.792060331365301],[-55.14040512987149,5.783063194496718]]]}"
0000000000000000008e,2976.01652892562,533.5407407145856,1390.115702479339,0,143,Tapirus terrestris,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-77.50058538633093,-1.0561365554222868],[-77.49164409547315,-1.0561365554222868],[-77.49164409547315,-1.0471394185699565],[-77.50058538633093,-1.0471394185699565],[-77.50058538633093,-1.0561365554222868]]]}"
00000000000000000090,2986.0,338.00479367574053,480.7458333333334,0,145,Saimiri cassiquiarensis,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-76.33028498850763,-0.7158357994283178],[-76.32134451475952,-0.7158357994283178],[-76.32134451475952,-0.7068386625751808],[-76.33028498850763,-0.7068386625751808],[-76.33028498850763,-0.7158357994283178]]]}"
00000000000000000093,2977.2282157676345,521.967529296875,1340.0829875518673,0,148,Procyon cancrivorus,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-77.52548505486385,-1.0893345627651128],[-77.51654366739821,-1.0893345627651128],[-77.51654366739821,-1.080337425912861],[-77.52548505486385,-1.080337425912861],[-77.52548505486385,-1.0893345627651128]]]}"
000000000000000000a3,3002.0,325.91054293314613,-676.5999999999999,0,164,Pithecia pithecia,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-55.19850441187386,5.417867277321428],[-55.18952444420022,5.417867277321428],[-55.18952444420022,5.4268644141891365],[-55.19850441187386,5.4268644141891365],[-55.19850441187386,5.417867277321428]]]}"
000000000000000000a4,2996.0,288.1002965249306,-1125.9173553719008,0,165,Sciurus spadiceus,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-66.33717204432351,-11.389635041147654],[-66.32805281334518,-11.389635041147654],[-66.32805281334518,-11.380637904320169],[-66.33717204432351,-11.380637904320169],[-66.33717204432351,-11.389635041147654]]]}"
000000000000000000b3,2979.879668049792,459.8140971710078,1041.1618257261412,0,180,Lontra longicaudis,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-77.4341849854855,-1.1059357959870524],[-77.42524354858277,-1.1059357959870524],[-77.42524354858277,-1.0969386591348402],[-77.4341849854855,-1.0969386591348402],[-77.4341849854855,-1.1059357959870524]]]}"
000000000000000000df,2986.374485596708,392.29056238245084,-752.5596707818931,0,224,Artibeus planirostris,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.30029598226267,-12.825536925970523],[-69.29112760900558,-12.825536925970523],[-69.29112760900558,-12.816539789146598],[-69.30029598226267,-12.816539789146598],[-69.30029598226267,-12.825536925970523]]]}"
000000000000000000e0,2987.6818181818185,301.8933748607793,-462.71487603305786,0,225,Leontocebus weddelli,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.93132530055512,-7.828935831554518],[-71.92230150184275,-7.828935831554518],[-71.92230150184275,-7.819938694718351],[-71.93132530055512,-7.819938694718351],[-71.93132530055512,-7.828935831554518]]]}"
000000000000000000e3,3002.279166666667,282.8289909362793,-511.77500000000003,0,228,Saguinus bicolor,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-60.07889117931552,-2.8323347371382233],[-60.06994049485993,-2.8323347371382233],[-60.06994049485993,-2.823337600290107],[-60.07889117931552,-2.823337600290107],[-60.07889117931552,-2.8323347371382233]]]}"
000000000000000000e6,2849.958677685951,448.5475521875807,83.17768595041322,0,231,Platyrrhinus masu,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-75.35925831710271,-10.551332961303995],[-75.350164903074,-10.551332961303995],[-75.350164903074,-10.542335824474451],[-75.35925831710271,-10.542335824474451],[-75.35925831710271,-10.551332961303995]]]}"
000000000000000000e9,2984.732217573222,393.7033263649402,651.7364016736401,0,234,Leontocebus nigricollis,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-76.50458218243008,-0.5415339983505847],[-76.49564200501827,-0.5415339983505847],[-76.49564200501827,-0.5325368614970346],[-76.50458218243008,-0.5325368614970346],[-76.50458218243008,-0.5415339983505847]]]}"
000000000000000000f2,2787.6390041493773,226.15235324717162,-457.94190871369295,0,243,Vicugna vicugna,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-78.87008316749929,-1.529233799888613],[-78.86114021620969,-1.529233799888613],[-78.86114021620969,-1.5202366630374042],[-78.87008316749929,-1.5202366630374042],[-78.87008316749929,-1.529233799888613]]]}"
000000000000000000fe,2992.0912863070544,304.99203174638546,-844.3858921161826,0,255,Cheracebus torquatus,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-67.8726371557682,-8.899632881000084],[-67.8635885419714,-8.899632881000084],[-67.8635885419714,-8.890635744166508],[-67.8726371557682,-8.890635744166508],[-67.8726371557682,-8.899632881000084]]]}"
00000000000000000102,2987.1867219917012,370.23243479115337,618.6846473029045,0,259,Leontocebus nigricollis,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-76.26388428620726,-0.41703589693867105],[-76.25494426979505,-0.41703589693867105],[-76.25494426979505,-0.4080387600848259],[-76.26388428620726,-0.4080387600848259],[-76.26388428620726,-0.41703589693867105]]]}"
00000000000000000103,2986.8966942148763,343.10011077124227,-783.8429752066116,0,260,Atelocynus microtis,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-68.89358991461347,-12.302635981838437],[-68.88444016398489,-12.302635981838437],[-68.88444016398489,-12.29363884501321],[-68.89358991461347,-12.29363884501321],[-68.89358991461347,-12.302635981838437]]]}"
00000000000000000116,2981.2987551867222,401.3137445093685,624.6431535269709,0,279,Saguinus inustus,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-70.19658700056222,1.1931633298610336],[-70.18764526271828,1.1931633298610336],[-70.18764526271828,1.2021604667186945],[-70.19658700056222,1.2021604667186945],[-70.19658700056222,1.1931633298610336]]]}"
0000000000000000012a,3008.4793388429757,355.34341355000646,-1220.280991735537,0,299,Macrophyllum macrophyllum,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-51.953189544108696,-3.371836914492305],[-51.944234297459325,-3.371836914492305],[-51.944234297459325,-3.3628397776454704],[-51.953189544108696,-3.3628397776454704],[-51.953189544108696,-3.371836914492305]]]}"
00000000000000000138,2998.0,367.17812360127766,-845.7291666666667,0,313,Ateles paniscus,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-58.62639174977584,3.658265869726398],[-58.61743366752316,3.658265869726398],[-58.61743366752316,3.667263006589912],[-58.62639174977584,3.667263006589912],[-58.62639174977584,3.658265869726398]]]}"
00000000000000000142,3005.912863070539,299.4511765602714,-500.4439834024897,0,323,Bradypus tridactylus,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-60.08719032681806,-3.023233312336841],[-60.078238119332184,-3.023233312336841],[-60.078238119332184,-3.0142361754891778],[-60.08719032681806,-3.0142361754891778],[-60.08719032681806,-3.023233312336841]]]}"
00000000000000000149,3008.471074380165,334.92084421205135,-673.0,0,330,Cebus unicolor,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-60.46068933150505,-3.081335399063103],[-60.451736640635964,-3.081335399063103],[-60.451736640635964,-3.0723382622155784],[-60.46068933150505,-3.0723382622155784],[-60.46068933150505,-3.081335399063103]]]}"
0000000000000000014c,3009.0,445.74020373079287,-735.6265560165975,0,333,Sciurus aestuans,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-48.093684060892166,-1.4130340855371422],[-48.08474157397341,-1.4130340855371422],[-48.08474157397341,-1.4040369486856574],[-48.093684060892166,-1.4040369486856574],[-48.093684060892166,-1.4130340855371422]]]}"
0000000000000000014e,2990.1234567901233,362.199732274185,-1398.1604938271605,0,335,Ateles marginatus,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-55.39778048771212,-11.705036176859208],[-55.38865099860334,-11.705036176859208],[-55.38865099860334,-11.6960390400325],[-55.39778048771212,-11.6960390400325],[-55.39778048771212,-11.705036176859208]]]}"
00000000000000000150,3019.0,399.967703285059,-1635.676348547718,0,337,Saccopteryx bilineata,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-44.956293458434295,-3.322033214826487],[-44.947338666403496,-3.322033214826487],[-44.947338666403496,-3.313036077979533],[-44.956293458434295,-3.313036077979533],[-44.956293458434295,-3.322033214826487]]]}"
00000000000000000152,2974.454166666667,632.5024673461915,1796.7416666666666,0,339,Leopardus tigrinus,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-76.7701843898552,0.8611654200285612],[-76.76124358494162,0.8611654200285612],[-76.76124358494162,0.8701625568854352],[-76.7701843898552,0.8701625568854352],[-76.7701843898552,0.8611654200285612]]]}"
00000000000000000158,2989.0622406639004,293.75798686807093,-515.2489626556018,0,345,Choloepus hoffmanni,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-72.71982025769056,-7.505236308782501],[-72.71080331546122,-7.505236308782501],[-72.71080331546122,-7.496239171945555],[-72.71982025769056,-7.496239171945555],[-72.71982025769056,-7.505236308782501]]]}"
00000000000000000165,2991.1991701244815,360.26073053763616,-789.9045643153527,0,358,Sciurillus pusillus,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-55.19020272318498,4.9530639608145],[-55.181229369909936,4.9530639608145],[-55.181229369909936,4.962061097681099],[-55.19020272318498,4.962061097681099],[-55.19020272318498,4.9530639608145]]]}"
00000000000000000169,2971.858921161826,468.5152719584739,-534.4688796680498,0,362,Lagothrix lagothricha,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-72.78618336632803,1.3010646571520614],[-72.7772412605839,1.3010646571520614],[-72.7772412605839,1.3100617940099781],[-72.78618336632803,1.3100617940099781],[-72.78618336632803,1.3010646571520614]]]}"
0000000000000000016b,2889.946058091286,448.5710920278462,1221.622406639004,0,364,Potos flavus,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-77.88238201861475,-0.5913332389153505],[-77.87344176498216,-0.5913332389153505],[-77.87344176498216,-0.5823361020619183],[-77.88238201861475,-0.5823361020619183],[-77.88238201861475,-0.5913332389153505]]]}"
0000000000000000016d,2970.7842323651453,544.5641416177712,1493.4356846473027,0,366,Tapirus terrestris,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-77.49228274217656,-1.1889330438946442],[-77.48334104684848,-1.1889330438946442],[-77.48334104684848,-1.1799359070426283],[-77.49228274217656,-1.1799359070426283],[-77.49228274217656,-1.1889330438946442]]]}"
00000000000000000170,2986.0,338.4830249124322,536.2727272727273,0,369,Nasua nasua,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-76.99428506841626,-0.4668351375034366],[-76.98534499267018,-0.4668351375034366],[-76.98534499267018,-0.4578380006497095],[-76.99428506841626,-0.4578380006497095],[-76.99428506841626,-0.4668351375034366]]]}"
00000000000000000171,2787.336099585062,296.9832491419622,-422.61410788381744,0,370,Vicugna vicugna,2020,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-78.89498706312847,-1.437933705819525],[-78.88604447980333,-1.437933705819525],[-78.88604447980333,-1.4289365689680995],[-78.89498706312847,-1.4289365689680995],[-78.89498706312847,-1.437933705819525]]]}"
0000000000000000005f,2984.6460905349795,389.54214954768685,-696.4279835390947,1,96,Ateles chamek,2004,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.52565974992417,-12.869481366852122],[-69.51648977335489,-12.869481366852122],[-69.51648977335489,-12.860484230028307],[-69.52565974992417,-12.860484230028307],[-69.52565974992417,-12.869481366852122]]]}"
0000000000000000005c,2970.0246913580245,274.9272629223733,-720.5802469135801,1,93,Ateles chamek,2005,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-68.61025221934015,-13.649355845592588],[-68.60105279337984,-13.649355845592588],[-68.60105279337984,-13.640358708770721],[-68.61025221934015,-13.640358708770721],[-68.61025221934015,-13.649355845592588]]]}"
0000000000000000005d,2997.0,257.8195108798306,-732.567901234568,1,94,Ateles chamek,2005,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-67.40790935566417,-14.110721195187258],[-67.39869161266901,-14.110721195187258],[-67.39869161266901,-14.101724058366553],[-67.40790935566417,-14.101724058366553],[-67.40790935566417,-14.110721195187258]]]}"
0000000000000000005e,2957.665289256199,188.78269718895277,-758.6363636363637,1,95,Ateles chamek,2005,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-68.22836410748026,-14.010962186419817],[-68.2191503819179,-14.010962186419817],[-68.2191503819179,-14.00196504959886],[-68.22836410748026,-14.00196504959886],[-68.22836410748026,-14.010962186419817]]]}"
0000000000000000005a,2999.5371900826453,349.4076694457,-1011.0578512396695,1,91,Ateles chamek,2007,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-59.461097656130086,-8.673801708148865],[-59.45205455061724,-8.673801708148865],[-59.45205455061724,-8.664804571314741],[-59.461097656130086,-8.664804571314741],[-59.461097656130086,-8.673801708148865]]]}"
0000000000000000005b,2984.8230452674898,286.3516466431166,-578.4732510288065,1,92,Ateles chamek,2007,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-67.59058595571629,-14.574235831489679],[-67.58134913244247,-14.574235831489679],[-67.58134913244247,-14.565238694670144],[-67.59058595571629,-14.565238694670144],[-67.59058595571629,-14.574235831489679]]]}"
00000000000000000057,2981.0,253.14749000486265,-754.5000000000001,1,88,Ateles chamek,2008,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.07990954393735,-12.048262103144195],[-71.07076855036398,-12.048262103144195],[-71.07076855036398,-12.039264966318338],[-71.07990954393735,-12.039264966318338],[-71.07990954393735,-12.048262103144195]]]}"
00000000000000000058,2971.3429752066118,200.7474053122781,-886.2933884297521,1,89,Ateles chamek,2008,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-71.70091075239667,-12.05068339501621],[-71.69176967639619,-12.05068339501621],[-71.69176967639619,-12.041686258190358],[-71.70091075239667,-12.041686258190358],[-71.70091075239667,-12.05068339501621]]]}"
00000000000000000059,2966.9792531120333,272.6357212937225,-518.4605809128631,1,90,Ateles chamek,2008,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-76.13369228847526,-9.227644354490765],[-76.12463541133988,-9.227644354490765],[-76.12463541133988,-9.218647217657988],[-76.13369228847526,-9.218647217657988],[-76.13369228847526,-9.227644354490765]]]}"
00000000000000000056,2998.8719008264466,372.37474299659414,-991.1611570247933,1,87,Ateles chamek,2011,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-60.83505571853527,-8.467354247576928],[-60.82601751987012,-8.467354247576928],[-60.82601751987012,-8.458357110742304],[-60.83505571853527,-8.458357110742304],[-60.83505571853527,-8.467354247576928]]]}"
00000000000000000053,2987.2469135802467,363.90949830106257,-799.3456790123456,1,84,Ateles chamek,2012,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.09261884875457,-12.635895817268993],[-69.08345732634764,-12.635895817268993],[-69.08345732634764,-12.626898680444596],[-69.09261884875457,-12.626898680444596],[-69.09261884875457,-12.635895817268993]]]}"
00000000000000000054,2989.0,348.62172570248197,-804.2716049382716,1,85,Ateles chamek,2012,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-69.09123924568198,-12.538174617682971],[-69.08208121034185,-12.538174617682971],[-69.08208121034185,-12.52917748085833],[-69.09123924568198,-12.52917748085833],[-69.09123924568198,-12.538174617682971]]]}"
00000000000000000055,2993.0,329.73083407453476,-716.1120331950207,1,86,Ateles chamek,2012,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-68.16821995294936,-6.622891687834023],[-68.15922019115972,-6.622891687834023],[-68.15922019115972,-6.61389455099495],[-68.16821995294936,-6.61389455099495],[-68.16821995294936,-6.622891687834023]]]}"
0000000000000000004b,2992.0,337.77407391866046,576.525,1,76,Ateles chamek,2013,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-73.23742279928607,-3.9819132842191043],[-73.2284614302766,-3.9819132842191043],[-73.2284614302766,-3.9729161473737213],[-73.23742279928607,-3.9729161473737213],[-73.23742279928607,-3.9819132842191043]]]}"
0000000000000000004c,2984.9958506224066,303.2872246073489,321.3775933609959,1,77,Ateles chamek,2013,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-75.56905609966262,-1.8953884237903995],[-75.56011144414542,-1.8953884237903995],[-75.56011144414542,-1.8863912869400588],[-75.56905609966262,-1.8863912869400588],[-75.56905609966262,-1.8953884237903995]]]}"
0000000000000000004d,2983.721991701244,313.9032045736352,494.0331950207468,1,78,Ateles chamek,2013,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-75.40352564300184,-2.005862652389259],[-75.39458040141962,-2.005862652389259],[-75.39458040141962,-1.9968655155391803],[-75.40352564300184,-1.9968655155391803],[-75.40352564300184,-2.005862652389259]]]}"
0000000000000000004e,2988.0,346.23880410095467,242.27800829875514,1,79,Ateles chamek,2013,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-72.34630132349837,-4.519043219812755],[-72.33733371508491,-4.519043219812755],[-72.33733371508491,-4.5100460829686515],[-72.34630132349837,-4.5100460829686515],[-72.34630132349837,-4.519043219812755]]]}"
