"scientificName"
"Scinax cruentomma"
"Scinax funereus"
"Scinax garbei"
"Scinax ictericus"
"Scinax pedromedinae"
"Pristimantis aaptus"
"Pristimantis acuminatus"
"Pristimantis altamazonicus"
"Pristimantis buccinator"
"Pristimantis cajamarcensis"
"Pristimantis carvalhoi"
"Pristimantis conspicillatus"
"Pristimantis croceoinguinis"
"Pristimantis diadematus"
"Pristimantis eurydactylus"
"Pristimantis fenestratus"
"Pristimantis imitatrix"
"Pristimantis lacrimosus"
"Pristimantis lanthanites"
"Pristimantis lymani"
"Pristimantis lythrodes"
"Pristimantis malkini"
"Pristimantis martiae"
"Pristimantis ockendeni"
"Pristimantis paululus"
"Pristimantis peruvianus"
"Pristimantis pseudoacuminatus"
"Pristimantis quaquaversus"
"Pristimantis rhabdolaemus"
"Pristimantis skydmainos"
"Pristimantis toftae"
"Pristimantis variabilis"
"Pristimantis ventrimarmoratus"
"Pristimantis vilarsi"
"Pristimantis w-nigrum"
"Pleurodema cinereum"
"Pipa snethlageae"
"Caecilia disossea"
"Caecilia tentaculata"
"Typhlonectes compressicauda"
"Pristimantis bellator"
"Pristimantis corrugatus"
"Osteocephalus castaneicola"
"Pristimantis orcus"
"Otaria byronia"
"Arctocephalus philippii"
"Rhaebo ecuadorensis"
"Bachia dorbignyi"
"Phrynonax polylepis"
"Creagrutus muelleri"
"Atractus schach"
"Loxopholis snethlageae"
"Astroblepus rosei"
"Arthrosaura kockii"
"Fistularia corneta"
"Syngnathus macrobrachium"
"Syngnathus auliscus"
"Stenocercus fimbriatus"
"Potamites juruazensis"
"Centroselachus crepidater"
"Echinorhinus cookei"
"Somniosus antarcticus"
"Microlophus peruvianus"
"Bothus constellatus"
"Pseudalsophis elegans"
"Pithecia napensis"
"Pithecia isabela"
"Adenomera simonstuarti"
"Allobates femoralis"
"Allobates sumtuosus"
"Espadarana audax"
"Chiasmocleis ventrimaculata"
"Rulyrana saxiscandens"
"Pristimantis luscombei"
"Hypanus dipterurus"
"Centroscyllium nigrum"
"Triacanthagyna caribbea"
"Dermanura bogotensis"
"Dermanura rava"
"Myloplus torquatus"
"Curimata cisandina"
"Curimata cyprinoides"
"Curimata ocellata"
"Hydrolycus tatauaia"
"Anodus orinocensis"
"Prochilodus rubrotaeniatus"
"Osteoglossum bicirrhosum"
"Lycalopex culpaeus"
"Moenkhausia cotinho"
"Brycon falcatus"
"Myloplus rubripinnis"
"Triportheus auritus"
"Roeboides myersii"
"Brycon melanopterus"
"Jupiaba zonata"
"Brycon hilarii"
"Jupiaba asymmetrica"
"Brycon pesu"
"Mylossoma aureum"
"Leporinus subniger"
"Piaractus brachypomus"
"Thayeria obliqua"
"Triportheus angulatus"
"Triportheus albus"
"Acanthodoras cataphractus"
"Colossoma macropomum"
"Marmosa phaea"
"Liolaemus annectens"
"Peropteryx pallidoptera"
"Edalorhina perezi"
"Ceratophrys cornuta"
"Adenomera hylaedactyla"
"Rhaebo guttatus"
"Niceforonia nigrovittata"
"Nymphargus posadae"
"Strabomantis sulcatus"
"Lithobates palmipes"
"Leptodactylus diedrus"
"Leptodactylus knudseni"
"Leptodactylus leptodactyloides"
"Ranitomeya variabilis"
"Leptodactylus mystaceus"
"Leptodactylus rhodomystax"
"Leptodactylus pentadactylus"
"Leptodactylus petersii"
"Leptodactylus stenodema"
"Leptodactylus rhodonotus"
"Leptodactylus riveroi"
"Leptodactylus wagneri"
"Lithodytes lineatus"
"Allobates trilineatus"
"Hydrolaetare schmidti"
"Oreobates quixensis"
"Ranitomeya amazonica"
"Hyloxalus faciopunctulatus"
"Pseudopaludicola boliviana"
"Allobates marchesianus"
"Pseudopaludicola ceratophyes"
"Phyllonastes myrmecoides"
"Cruziohyla craspedopus"
"Hyloscirtus albopunctulatus"
"Hemiphractus scutatus"
"Hemiphractus proboscideus"
"Gastrotheca weinlandii"
"Hemiphractus helioi"
"Hemiphractus bubalus"
"Pipa pipa"
"Synapturanus rabus"
"Hyloscirtus phyllognathus"
"Ranitomeya toraro"
"Tepuihyla tuberculosa"
"Nyctimantis rugiceps"
"Hamptophryne boliviana"
"Ctenophryne geayi"
"Epicrionops bicolor"
"Chiasmocleis bassleri"
"Scarthyla goinorum"
"Ranitomeya uakarii"
"Sphaenorhynchus lacteus"
"Sphaenorhynchus carneus"
"Sphaenorhynchus dorisae"
"Trachycephalus jordani"
"Dendropsophus frosti"
"Dendropsophus shiwiarum"
"Boana maculateralis"
"Trachycephalus cunauaru"
"Lycalopex sechurae"
"Ranitomeya cyanovittata"
"Ameerega altamazonica"
"Chiasmocleis royi"
"Chiasmocleis supercilialba"
"Scinax iquitorum"
"Thalassophryne amazonica"
"Pristimantis omeviridis"
"Pristimantis enigmaticus"
"Rhinella major"
"Cynomops paranus"
"Cynomops milleri"
"Eumops wilsoni"
"Eumops delticus"
"Eumops nanus"
"Pteronotus rubiginosus"
"Promops davisoni"
"Anoura aequatoris"
"Anoura peruana"
"Anoura geoffroyi"
"Artibeus aequatorialis"
"Carollia benkeithi"
"Carollia castanea"
"Lichonycteris degener"
"Chrysocyon brachyurus"
"Lonchophylla pattoni"
"Thyroptera wynneae"
"Rhogeessa velilla"
"Sturnira bakeri"
"Platyrrhinus incarum"
"Platyrrhinus angustirostris"
"Gardnerycteris crenulatum"
"Gardnerycteris koepckeae"
"Anoura caudifer"
"Vitreorana ritae"
"Telmatobius macrostomus"
"Boana palaestes"
"Atelopus andinus"
"Atelopus dimorphus"
"Atelopus erythropus"
"Atelopus peruensis"
"Atelopus reticulatus"
"Atelopus seminiferus"
"Atelopus siranus"
"Atelopus tricolor"
"Rhinella chavin"
"Nannophryne cophotis"
"Rhinella inca"
"Rhinella nesiotes"
"Rhinella vellardi"
"Rhinella festae"
"Truebella skoptes"
"Truebella tothastes"
"Centrolene azulae"
"Centrolene hesperia"
"Centrolene muelleri"
"Nymphargus chancas"
"Cochranella nola"
"Nymphargus ocellatus"
"Nymphargus phenax"
"Nymphargus pluvialis"
"Hyalinobatrachium iaspidiense"
"Allobates zaparo"
"Leucostethus argyrogaster"
"Allobates conspicuus"
"Hyloxalus idiomelus"
"Hyloxalus littoralis"
"Allobates melanolaemus"
"Hyloxalus mittermeieri"
"Hyloxalus nexipus"
"Allobates ornatus"
"Hyloxalus patitae"
"Allobates peruvianus"
"Colostethus poecilonotus"
"Hyloxalus sylvaticus"
"Hyloxalus utcubambensis"
"Hyloxalus azureiventris"
"Excidobates captivus"
"Ranitomeya fantastica"
"Excidobates mysteriosus"
"Ranitomeya vanzolinii"
"Epipedobates anthonyi"
"Ameerega bassleri"
"Ameerega macero"
"Ameerega pongoensis"
"Ameerega rubriventris"
"Ameerega silverstonei"
"Ameerega simulans"
"Gastrotheca abdita"
"Gastrotheca galeata"
"Gastrotheca lateonota"
"Gastrotheca marsupiata"
"Gastrotheca ochoai"
"Gastrotheca pacchamama"
"Gastrotheca rebeccae"
"Gastrotheca stictopleura"
"Gastrotheca testudinea"
"Hyloscirtus armatus"
"Dendropsophus joannae"
"Boana melanopleura"
"Callimedusa baltea"
"Callimedusa duellmani"
"Scinax oreites"
"Telmatobius brachydactylus"
"Ceratophrys stolzmanni"
"Edalorhina nasuta"
"Pristimantis anemerus"
"Niceforonia araiodactyla"
"Pristimantis ardalonychus"
"Pristimantis atrabracus"
"Pristimantis bearsei"
"Pristimantis bromeliaceus"
"Pristimantis ceuthospilus"
"Pristimantis citriogaster"
"Pristimantis colodactylus"
"Pristimantis condor"
"Pristimantis cosnipatae"
"Pristimantis cryptomelas"
"Pristimantis danae"
"Pristimantis delius"
"Pristimantis exoristus"
"Pristimantis galdi"
"Pristimantis infraguttatus"
"Pristimantis lindae"
"Pristimantis lirellus"
"Pristimantis mendax"
"Yunganastes mercedesae"
"Pristimantis metabates"
"Pristimantis muscosus"
"Pristimantis olivaceus"
"Pristimantis orphnolaimus"
"Pristimantis pataikos"
"Pristimantis pecki"
"Pristimantis percnopterus"
"Pristimantis petrobardus"
"Pristimantis pinguis"
"Pristimantis platydactylus"
"Pristimantis proserpens"
"Pristimantis rhodoplichus"
"Pristimantis rhodostichus"
"Pristimantis rufioculis"
"Pristimantis salaputium"
"Pristimantis schultei"
"Pristimantis scitulus"
"Pristimantis serendipitus"
"Pristimantis sternothylax"
"Pristimantis versicolor"
"Pristimantis wiensi"
"Noblella bagrecito"
"Phrynopus barthlenae"
"Phrynopus bracki"
"Bryophryne cophites"
"Phrynopus dagmarae"
"Niceforonia fallaciosa"
"Lynchius flavomaculatus"
"Phrynopus heimorum"
"Phrynopus horstpauli"
"Phrynopus juninensis"
"Phrynopus kauneorum"
"Niceforonia lucida"
"Phrynopus montium"
"Lynchius nebulanastes"
"Lynchius parkeri"
"Phrynopus peruanus"
"Pristimantis simonsii"
"Phrynopus thompsoni"
"Phyllonastes heyeri"
"Phyllonastes lynchi"
"Telmatobius arequipensis"
"Telmatobius atahualpai"
"Telmatobius colanensis"
"Telmatobius rimac"
"Hamptophryne alios"
"Lithobates bwana"
"Caecilia attenuata"
"Oscaecilia bassleri"
"Oscaecilia koepckeorum"
"Epicrionops peruvianus"
"Epicrionops petersi"
"Rhinella multiverrucosa"
"Hyloxalus chlorocraspedus"
"Pristimantis bipunctatus"
"Oreobates lundbergi"
"Pristimantis rhabdocnemus"
"Gastrotheca atympana"
"Gastrotheca ossilaginis"
"Gastrotheca phalarosa"
"Gastrotheca zeugocystis"
"Oreobates sanderi"
"Phrynopus bufoides"
"Phrynopus paucari"
"Phrynopus pesantesi"
"Telmatobius timens"
"Pristimantis ornatus"
"Pristimantis stictoboubonus"
"Cochranella erminea"
"Teratohyla amelie"
"Pristimantis tantanti"
"Pristimantis meridionalis"
"Pristimantis vilcabambae"
"Phrynopus tautzorum"
"Gastrotheca antoniiochoai"
"Pristimantis tanyrhynchus"
"Gastrotheca carinaceps"
"Phrynopus oblivius"
"Pristimantis caeruleonotus"
"Pristimantis minutulus"
"Nymphargus mixomaculatus"
"Atelopus pyrodactylus"
"Pristimantis albertus"
"Phrynopus kotosh"
"Pristimantis amydrotus"
"Microkayla boettgeri"
"Rhinella tacana"
"Pristimantis wagteri"
"Bryophryne bustamantei"
"Oreobates ayacucho"
"Pristimantis seorsus"
"Pristimantis cordovae"
"Pristimantis ventriguttatus"
"Pristimantis coronatus"
"Pristimantis phalaroinguinis"
"Pristimantis adiastolus"
"Pristimantis chimu"
"Pristimantis pardalinus"
"Engystomops freibergi"
"Atelopus eusebiodiazi"
"Rulyrana mcdiarmidi"
"Phrynopus auriculatus"
"Phrynopus tribulosus"
"Atelopus oxapampae"
"Noblella peruviana"
"Pristimantis spectabilis"
"Chiasmocleis devriesi"
"Hyloxalus eleutherodactylus"
"Hyloxalus insulatus"
"Hyloxalus leucophaeus"
"Hyloxalus pulcherrimus"
"Hyloxalus sordidatus"
"Hyloxalus spilotogaster"
"Hyloxalus craspedoceps"
"Qosqophryne gymnotis"
"Bryophryne hanssaueri"
"Bryophryne zonalis"
"Noblella pygmaea"
"Pristimantis divnae"
"Ranitomeya summersi"
"Phyllonastes duellmani"
"Phrynopus miroslawae"
"Phrynopus nicoleae"
"Atelopus podocarpus"
"Bryophryne nubilosus"
"Ranitomeya sirensis"
"Hyalinobatrachium pellucidum"
"Ameerega ignipedis"
"Ameerega pepperi"
"Bryophryne abramalagae"
"Qosqophryne flammiventris"
"Centrolene charapita"
"Centrolene sabini"
"Cochranella guayasamini"
"Gastrotheca nebulanastes"
"Gastrotheca phelloderma"
"Boana gladiator"
"Oreobates gemcare"
"Oreobates machiguenga"
"Phrynopus badius"
"Phrynopus chaparroi"
"Phrynopus curator"
"Phrynopus lechriorhynchus"
"Pristimantis bustamante"
"Pristimantis mariaelenae"
"Pristimantis royi"
"Pristimantis stipa"
"Telmatobius ventriflavum"
"Chimerella corleone"
"Hyloxalus italoi"
"Boana aguilari"
"Osteocephalus cannatellai"
"Pristimantis miktos"
"Amazophrynella amazonicola"
"Amazophrynella matses"
"Oreobates granulosus"
"Osteocephalus festae"
"Osteocephalus mimeticus"
"Pristimantis incomptus"
"Pristimantis pharangobates"
"Rhinella arequipensis"
"Rhinella veraguensis"
"Noblella madreselva"
"Hyloxalus aeruginosus"
"Marmosops caucae"
"Dasyprocta variegata"
"Hyalinobatrachium anachoretus"
"Amazophrynella javierbustamantei"
"Laemolyta garmani"
"Leporinus agassizii"
"Leporinus brunneus"
"Leporinus fasciatus"
"Megaleporinus trifasciatus"
"Ageneiosus inermis"
"Brycon amazonicus"
"Boulengerella cuvieri"
"Curimata aspera"
"Curimatella alburnus"
"Curimatella dorsalis"
"Curimatella immaculata"
"Curimatella meyeri"
"Potamorhina altamazonica"
"Potamorhina latior"
"Potamorhina pristigaster"
"Psectrogaster amazonica"
"Psectrogaster ciliata"
"Psectrogaster rutiloides"
"Cynodon gibbus"
"Hydrolycus scomberoides"
"Hemiodus gracilis"
"Brachyplatystoma filamentosum"
"Brachyplatystoma juruense"
"Brachyplatystoma platynemum"
"Brachyplatystoma tigrinum"
"Brachyplatystoma vaillantii"
"Calophysus macropterus"
"Hypophthalmus edentatus"
"Hypophthalmus fimbriatus"
"Leiarius marmoratus"
"Pimelodus blochii"
"Pimelodus ornatus"
"Pimelodus pictus"
"Platynematichthys notatus"
"Sorubimichthys planiceps"
"Zungaro zungaro"
"Prochilodus nigricans"
"Semaprochilodus insignis"
"Noblella chirihampatu"
"Leopardus colocolo"
"Caluromysiops irrupta"
"Eumops auripendulus"
"Eumops perotis"
"Dermanura gnoma"
"Thyroptera tricolor"
"Leopardus pardalis"
"Puma concolor"
"Anchoviella alleni"
"Anchoviella carrikeri"
"Anchoviella jamesi"
"Boana alfaroi"
"Jurengraulis juruensis"
"Phyllodactylus inaequalis"
"Osteocephalus fuscifacies"
"Dendropsophus reichlei"
"Nymphargus cariticommatus"
"Leucostethus fugax"
"Hyloxalus infraguttatus"
"Allobates insperatus"
"Hyloxalus shuar"
"Pristimantis katoptroides"
"Lynchius simmonsi"
"Engystomops pustulatus"
"Centrolene condor"
"Pristigaster cayana"
"Pristigaster whiteheadi"
"Pristimantis trachyblepharis"
"Chiasmocleis anatipes"
"Alphestes immaculatus"
"Alphestes multiguttatus"
"Cephalopholis panamensis"
"Dermatolepis dermatolepis"
"Epinephelus analogus"
"Epinephelus labriformis"
"Epinephelus quinquefasciatus"
"Hyporthodus acanthistius"
"Hyporthodus niphobles"
"Mycteroperca xenarcha"
"Cephalopholis colonus"
"Pristimantis nephophilus"
"Rhinella spinulosa"
"Holothuria theeli"
"Ethmidium maculatum"
"Lile nigrofasciata"
"Opisthonema bulleri"
"Opisthonema medirastre"
"Anchoa argentivittata"
"Anchoa exigua"
"Anchoa ischana"
"Anchoa panamensis"
"Anchoa starksi"
"Cetengraulis mysticetus"
"Engraulis ringens"
"Lycengraulis poeyi"
"Ilisha fuerthii"
"Neoopisthopterus tropicus"
"Opisthopterus dovii"
"Opisthopterus equatorialis"
"Phrynopus daemon"
"Phrynopus valquii"
"Pristimantis deyi"
"Bryophryne bakersfield"
"Cryphiops caementarius"
"Euryrhynchus amazoniensis"
"Macrobrachium gallus"
"Macrobrachium jelskii"
"Hyloscirtus diabolus"
"Pristimantis iiap"
"Pristimantis pulchridormientes"
"Pareucephalacris luridicrus"
"Proracris insignis"
"Cercoceracris nitidula"
"Jivarus pictifrons"
"Mirhipipteryx imperfecta"
"Paranelytra bruneri"
"Nectocaecilia petersii"
"Calvertagrion albatum"
"Calvertagrion charis"
"Inpabasis nigridorsum"
"Haemulon steindachneri"
"Battus polydamas"
"Rhinella leptoscelis"
"Parides anchises"
"Typophyllum mortuifolium"
"Nephepeltia flavipennis"
"Philogenia nemesioi"
"Lynchius oblitus"
"Lynchius tabaconas"
"Tepuihyla shushupe"
"Pristimantis nebulosus"
"Lycalopex griseus"
"Gastrotheca spectabilis"
"Gastrotheca oresbios"
"Pristimantis ashaninka"
"Chiasmocleis shudikarensis"
"Pristimantis attenboroughi"
"Dendropsophus reticulatus"
"Dendropsophus vraemi"
"Bryophryne phuyuhampatu"
"Phrynopus anancites"
"Phrynopus capitalis"
"Phrynopus dumicola"
"Phrynopus personatus"
"Dendropsophus arndti"
"Pleurodema marmoratum"
"Akodon albiventer"
"Akodon fumeus"
"Akodon juninensis"
"Akodon mimus"
"Akodon torques"
"Andinomys edax"
"Auliscomys pictus"
"Auliscomys sublimis"
"Necromys amoenus"
"Calomys lepidus"
"Calomys sorellus"
"Abrothrix andinus"
"Eligmodontia puerulus"
"Holochilus sciureus"
"Microryzomys altissimus"
"Microryzomys minutus"
"Neacomys spinosus"
"Nectomys rattus"
"Oecomys bicolor"
"Oecomys roberti"
"Oecomys superans"
"Oligoryzomys andinus"
"Oligoryzomys destructor"
"Oligoryzomys fulvescens"
"Oligoryzomys microtis"
"Nephelomys albigularis"
"Euryoryzomys macconnelli"
"Euryoryzomys nitidus"
"Aegialomys xanthaeolus"
"Hylaeamys yunganus"
"Phyllotis amicus"
"Phyllotis andium"
"Phyllotis magister"
"Pteronotus personatus"
"Rhipidomys latimanus"
"Rhipidomys leucodactylus"
"Sciurus igniventris"
"Sciurus spadiceus"
"Sciurus stramineus"
"Scolomys melanops"
"Scolomys ucayalensis"
"Lophostoma brasiliense"
"Necromys lenguarum"
"Hylaeamys perenensis"
"Phyllotis limatus"
"Nectomys apicalis"
"Oplegnathus insignis"
"Dicrolene nigra"
"Lophodolos indicus"
"Sagamichthys abei"
"Ophidion fulvum"
"Coryphaenoides ariommus"
"Myctophum spinosum"
"Notarius troschelii"
"Daector dowi"
"Lophiodes caulinaris"
"Pteraclis aesticola"
"Sternoptyx obscura"
"Derichthys serpentinus"
"Melamphaes spinifer"
"Gobiesox multitentaculus"
"Rhamphocetichthys savagei"
"Mulloidichthys dentatus"
"Pomadasys panamensis"
"Isacia conceptionis"
"Cryptoblepharus poecilopleurus"
"Monodelphis handleyi"
"Polychrus jacquelinae"
"Oecomys concolor"
"Proctoporus chasqui"
"Proctoporus kiziriani"
"Leptonotus blainvilleanus"
"Thomasomys daphne"
"Aotus nancymaae"
"Phrynopus lapidoides"
"Phrynopus unchog"
"Thomasomys eleusis"
"Thomasomys notatus"
"Thomasomys oreas"
"Thomasomys taczanowskii"
"Squatina armata"
"Abudefduf troschelii"
"Kleinothraupis parodii"
"Osteocephalus helenae"
"Morphnus guianensis"
"Herpsilochmus gentryi"
"Synallaxis tithys"
"Attila torridus"
"Incaspiza ortizi"
"Aglaeactis castelnaudii"
"Cnipodectes superrufus"
"Caretta caretta"
"Acanthagrion amazonicum"
"Acanthagrion chicomendesi"
"Acanthagrion descendens"
"Acanthagrion jessei"
"Epipleoneura machadoi"
"Psaironeura bifurcata"
"Argia loutoni"
"Metaleptobasis spatulata"
"Mnesarete fulgida"
"Erythrodiplax anatoidea"
"Oligoclada crocogaster"
"Papilio garleppi"
"Battus madyes"
"Papilio chiansiades"
"Parides aeneas"
"Parides chabrias"
"Parides cutorina"
"Parides echemon"
"Parides neophilus"
"Parides orellana"
"Parides panthonus"
"Parides phalaecus"
"Parides phosphorus"
"Parides quadratus"
"Parides vertumnus"
"Chlorophthalmus mento"
"Evermannella ahlstromi"
"Bathypterois pectinatus"
"Bathypterois ventralis"
"Scopelosaurus hubbsi"
"Rosenblattichthys volucris"
"Scopelarchoides nicholsi"
"Synodus marchenae"
"Hoplostethus mento"
"Trachipterus altivelis"
"Trachipterus fukuzakii"
"Erythrolamprus oligolepis"
"Panthera onca"
"Tremarctos ornatus"
"Oxymycterus paramensis"
"Hysterotettix uniformis"
"Squatina californica"
"Heterodontus francisci"
"Tetronarce californica"
"Chlamydoselachus anguineus"
"Apristurus brunneus"
"Apristurus kampae"
"Apristurus nasutus"
"Heterodontus quoyi"
"Pseudobatos planiceps"
"Schroederichthys chilensis"
"Sphyrna corona"
"Sympterygia brevicaudata"
"Urotrygon chilensis"
"Aculeola nigra"
"Gurgesiella furvescens"
"Rajella nigerrima"
"Urobatis halleri"
"Myliobatis chilensis"
"Myliobatis longirostris"
"Myliobatis peruvianus"
"Rhinoptera steindachneri"
"Rhinochimaera pacifica"
"Zapteryx xyster"
"Hydrolagus macrophthalmus"
"Bythaelurus canescens"
"Mustelus whitneyi"
"Triakis maculata"
"Urobatis tumbesensis"
"Bathyraja peruana"
"Pseudobatos prahli"
"Rostroraja velezi"
"Nasolamia velox"
"Bathyraja spinosissima"
"Mustelus lunulatus"
"Mustelus henlei"
"Rhizoprionodon longurio"
"Urotrygon aspidura"
"Rostroraja equatorialis"
"Narcine entemedor"
"Urotrygon munda"
"Hydrolagus melanophasma"
"Gymnura crebripunctata"
"Potamotrygon tigrina"
"Pristimantis muranunka"
"Pristimantis boucephalus"
"Pristimantis bounides"
"Pristimantis puipui"
"Phrynopus inti"
"Pristimantis humboldti"
"Acanthagrion rubrifrons"
"Argia infumata"
"Hetaerina mortua"
"Elasmothemis williamsoni"
"Epipleoneura pallida"
"Erythrodiplax laurentia"
"Erythrodiplax longitudinalis"
"Heteragrion breweri"
"Heteragrion chlorotaeniatum"
"Heteragrion rubrifulvum"
"Plecturocebus urubambensis"
"Plecturocebus toppini"
"Peruphasma schultei"
"Oxyrhopus leucomelas"
"Chimaera orientalis"
"Lampanyctus idostigma"
"Lampanyctus iselinoides"
"Lampanyctus omostigma"
"Lampanyctus parvicauda"
"Lampanyctus phyllisae"
"Triphoturus oculeum"
"Triphoturus mexicanus"
"Parvilux boschmai"
"Elops affinis"
"Crypturellus casiquiare"
"Crypturellus tataupa"
"Amazonetta brasiliensis"
"Picumnus castelnau"
"Melanerpes cactorum"
"Veniliornis passerinus"
"Campephilus pollens"
"Campephilus rubricollis"
"Capito aurovirens"
"Andigena nigrirostris"
"Galbalcyrhynchus purusianus"
"Brachygalba albogularis"
"Malacoptila fulvogularis"
"Malacoptila rufa"
"Nonnula sclateri"
"Nonnula ruficapilla"
"Trogon curucui"
"Coccycua cinerea"
"Coccyzus lansbergi"
"Piaya melanogaster"
"Dromococcyx pavoninus"
"Ara severus"
"Phaethornis malaris"
"Phaethornis hispidus"
"Discosura langsdorffi"
"Heliodoxa leadbeateri"
"Urosticte benjamini"
"Megascops watsonii"
"Ciccaba nigrolineata"
"Ciccaba albitarsis"
"Lophostrix cristata"
"Pulsatrix perspicillata"
"Pulsatrix melanota"
"Glaucidium hardyi"
"Glaucidium minutissimum"
"Patagioenas plumbea"
"Columbina buckleyi"
"Leptotila rufaxilla"
"Leptotila pallida"
"Cochlearius cochlearius"
"Tigrisoma mexicanum"
"Hemitriccus flammulatus"
"Phyllomyias griseiceps"
"Sublegatus obscurior"
"Myiopagis flavivertex"
"Elaenia parvirostris"
"Elaenia pelzelni"
"Pogonotriccus orbitalis"
"Phylloscartes ventralis"
"Lophotriccus galeatus"
"Platyrinchus flavigularis"
"Onychorhynchus coronatus"
"Myiophobus phoenicomitra"
"Knipolegus poecilurus"
"Myiarchus ferox"
"Ramphotrigon ruficauda"
"Tyrannopsis sulphurea"
"Myiodynastes bairdii"
"Myiozetetes luteiventris"
"Frederickena unduliger"
"Epinecrophylla leucophthalma"
"Myrmotherula sunensis"
"Myrmotherula menetriesii"
"Myrmotherula assimilis"
"Drymophila devillei"
"Cercomacra cinerascens"
"Hypocnemoides melanopogon"
"Sclateria naevia"
"Akletos melanoceps"
"Hafferia fortis"
"Myrmophylax atrothorax"
"Oneillornis salvini"
"Schiffornis major"
"Pachyramphus albogriseus"
"Pachyramphus validus"
"Pipreola aureopectus"
"Pipreola lubomirskii"
"Iodopleura isabellae"
"Cotinga cayana"
"Xipholena punicea"
"Rupicola peruvianus"
"Pipra filicauda"
"Ceratopipra chloromeros"
"Lepidothrix coeruleocapilla"
"Chiroxiphia boliviana"
"Machaeropterus pyrocephalus"
"Xenopipo atronitens"
"Phlegopsis erythroptera"
"Geocerthia serrana"
"Asthenes fuliginosa"
"Synallaxis rutilans"
"Thripophaga fusciceps"
"Ancistrops strigilatus"
"Anabacerthia ruficaudata"
"Philydor pyrrhodes"
"Anabazenops dorsalis"
"Automolus melanopezus"
"Automolus rufipileatus"
"Sclerurus caudacutus"
"Xenops tenuirostris"
"Dendrexetastes rufigula"
"Hylexetastes stresemanni"
"Dendrocolaptes certhia"
"Xiphorhynchus obsoletus"
"Xiphorhynchus spixii"
"Xiphorhynchus elegans"
"Xiphorhynchus triangularis"
"Chamaeza campanisona"
"Grallaria eludens"
"Grallaria andicolus"
"Myrmothera fulviventris"
"Myrmothera berlepschi"
"Pristimantis brevicrus"
"Conopophaga ardesiaca"
"Cyanocorax cyanomelas"
"Hylophilus semicinereus"
"Hylophilus pectoralis"
"Pachysylvia hypoxantha"
"Diaphus pacificus"
"Diaphus wisneri"
"Benthosema panamense"
"Diogenichthys laternatus"
"Gonichthys tenuiculus"
"Gonichthys venetus"
"Hygophum atratum"
"Symbolophorus reversus"
"Synallaxis maranonica"
"Bairdiella ensifera"
"Cilus gilberti"
"Ctenosciaena peruviana"
"Cynoscion albus"
"Cynoscion analis"
"Cynoscion nortoni"
"Cynoscion phoxocephalus"
"Cynoscion praedatorius"
"Cynoscion reticulatus"
"Cynoscion squamipinnis"
"Cynoscion stolzmanni"
"Elattarchus archidium"
"Isopisthus remifer"
"Larimus acclivis"
"Larimus argenteus"
"Larimus effulgens"
"Larimus pacificus"
"Menticirrhus elongatus"
"Menticirrhus nasus"
"Menticirrhus ophicephalus"
"Menticirrhus paitensis"
"Menticirrhus panamensis"
"Micropogonias altipinnis"
"Micropogonias fasciatus"
"Nebris occidentalis"
"Odontoscion xanthops"
"Ophioscion scierus"
"Ophioscion simulus"
"Ophioscion strabo"
"Ophioscion vermicularis"
"Pachypops fourcroi"
"Pachyurus gabrielensis"
"Pachyurus schomburgkii"
"Paralonchurus dumerilii"
"Paralonchurus goodei"
"Paralonchurus peruanus"
"Paralonchurus petersii"
"Paralonchurus rathbuni"
"Pareques lanfeari"
"Pareques viola"
"Plagioscion auratus"
"Plagioscion montei"
"Sciaena callaensis"
"Sciaena deliciosa"
"Nothoprocta taczanowskii"
"Stellifer chrysoleuca"
"Stellifer ephelis"
"Stellifer ericymba"
"Stellifer fuerthii"
"Stellifer illecebrosus"
"Stellifer mancorensis"
"Stellifer melanocheir"
"Stellifer minor"
"Stellifer oscitans"
"Stellifer pizarroensis"
"Umbrina dorsalis"
"Umbrina xanti"
"Myiodynastes hemichrysus"
"Penelope albipennis"
"Setophaga striata"
"Ortalis erythroptera"
"Percnostola arenarum"
"Chaetura pelagica"
"Schistochlamys melanopis"
"Molothrus bonariensis"
"Ara ararauna"
"Brotogeris versicolurus"
"Amazona ochrocephala"
"Amazona amazonica"
"Buteo albigula"
"Cathartes aura"
"Catharus fuscater"
"Catharus fuscescens"
"Campylorhynchus turdinus"
"Campylorhynchus fasciatus"
"Henicorhina leucosticta"
"Anthus hellmayri"
"Ammodramus humeralis"
"Atlapetes seebohmi"
"Arremon castaneiceps"
"Conirostrum speciosum"
"Conirostrum bicolor"
"Conirostrum margaritae"
"Cissopis leverianus"
"Chlorornis riefferii"
"Chlorospingus parvirostris"
"Eucometis penicillata"
"Creurgops verticalis"
"Cnemathraupis eximia"
"Anisognathus lacrymosus"
"Euphonia plumbea"
"Euphonia chlorotica"
"Euphonia saturata"
"Euphonia cyanocephala"
"Euphonia rufiventris"
"Dacnis flaviventer"
"Catamblyrhynchus diadema"
"Coryphaspiza melanotis"
"Coryphospingus cucullatus"
"Corydospiza alaudina"
"Emberizoides herbicola"
"Diglossa albilatera"
"Diglossa caerulescens"
"Cacicus oseryi"
"Icterus chrysocephalus"
"Icterus cayanensis"
"Gymnomystax mexicanus"
"Agelasticus xanthophthalmus"
"Agelasticus thilius"
"Dives warczewiczi"
"Atlapetes melanolaemus"
"Cinnycerthia olivascens"
